Date,Country,City,Specie,count,min,max,median,variance
06-03-2021,BRAZIL,Vitória,co,96,0.6,3.2,1.3,5.12
09-03-2021,BRAZIL,Vitória,co,85,0.9,2.7,1.6,1.73
16-09-2021,BRAZIL,Vitória,co,72,0.9,2.6,1.2,1.67
04-07-2021,BRAZIL,Vitória,co,72,0.9,2.9,1.5,3.29
27-08-2021,BRAZIL,Vitória,co,72,0.6,2,1.2,1.53
21-11-2021,BRAZIL,Vitória,co,71,0.6,1.6,0.9,0.42
08-01-2021,BRAZIL,Vitória,co,108,0.5,3.3,1.2,5.07
10-02-2021,BRAZIL,Vitória,co,93,1.3,5.2,2,8.46
05-03-2021,BRAZIL,Vitória,co,96,0.5,3.3,1,5.26
03-01-2021,BRAZIL,Vitória,co,116,0.2,2,0.8,1.53
09-04-2021,BRAZIL,Vitória,co,72,0.7,3.1,1.1,3.49
03-11-2021,BRAZIL,Vitória,co,69,0.7,2.4,1,1.54
10-07-2021,BRAZIL,Vitória,co,72,0.6,2.4,0.9,3.31
23-07-2021,BRAZIL,Vitória,co,72,0.5,3.1,1.5,4.22
07-11-2021,BRAZIL,Vitória,co,72,0.6,1.2,0.8,0.31
12-11-2021,BRAZIL,Vitória,co,72,0.6,2.2,1,1.87
16-04-2021,BRAZIL,Vitória,co,72,0.6,2.3,1,1.96
16-05-2021,BRAZIL,Vitória,co,72,0.6,1.9,1,1.1
01-06-2021,BRAZIL,Vitória,co,72,0.7,3.2,1.3,3.92
13-01-2021,BRAZIL,Vitória,co,95,0.5,18.2,1.1,36.89
01-04-2021,BRAZIL,Vitória,co,72,0.8,4.2,1.3,6.54
02-06-2021,BRAZIL,Vitória,co,71,1,4.4,1.6,5.95
06-12-2021,BRAZIL,Vitória,co,48,0.6,2,1,1.74
12-01-2021,BRAZIL,Vitória,co,96,0.5,2.2,1.1,1.53
02-05-2021,BRAZIL,Vitória,co,72,0.5,1,0.7,0.19
13-06-2021,BRAZIL,Vitória,co,72,0.6,1.8,0.9,1.08
18-05-2021,BRAZIL,Vitória,co,72,0.7,2.9,1.3,2.93
23-05-2021,BRAZIL,Vitória,co,71,0.9,2.7,1.1,2.15
21-06-2021,BRAZIL,Vitória,co,72,0.8,2.8,1.2,2.68
31-12-2020,BRAZIL,Vitória,co,116,0.5,2.7,1,3.19
11-02-2021,BRAZIL,Vitória,co,96,0.7,2.2,1.3,1.6
27-03-2021,BRAZIL,Vitória,co,72,0.9,1.9,1.3,0.81
30-03-2021,BRAZIL,Vitória,co,72,0.7,2.3,1.2,1.92
12-06-2021,BRAZIL,Vitória,co,72,0.7,1.8,1.1,1.05
04-06-2021,BRAZIL,Vitória,co,72,0.7,5.1,1.5,10.72
24-07-2021,BRAZIL,Vitória,co,72,0.7,3.7,1.4,5.63
21-02-2021,BRAZIL,Vitória,co,72,0.5,1.5,1,0.9
25-03-2021,BRAZIL,Vitória,co,72,0.7,1.8,1.1,0.76
08-04-2021,BRAZIL,Vitória,co,72,0.6,2.4,1.1,1.96
19-07-2021,BRAZIL,Vitória,co,72,0.8,2.7,1.9,1.8
18-01-2021,BRAZIL,Vitória,co,109,0.5,3.8,1.1,5.11
27-01-2021,BRAZIL,Vitória,co,93,0.5,1.7,1.1,1.12
23-02-2021,BRAZIL,Vitória,co,96,0.9,2.3,1.5,1.06
10-06-2021,BRAZIL,Vitória,co,72,0.9,3.4,1.4,3.53
14-09-2021,BRAZIL,Vitória,co,72,0.8,1.8,1.1,0.8
30-10-2021,BRAZIL,Vitória,co,50,0.5,2.2,1.4,1.77
30-11-2021,BRAZIL,Vitória,co,72,0.9,3.3,1.2,6.26
18-02-2021,BRAZIL,Vitória,co,96,0.8,2.8,1.4,2.78
16-03-2021,BRAZIL,Vitória,co,72,0.7,1.7,1.2,0.77
12-04-2021,BRAZIL,Vitória,co,72,0.5,2.4,0.9,1.39
04-01-2021,BRAZIL,Vitória,co,108,0.6,2.7,1.2,2.83
10-01-2021,BRAZIL,Vitória,co,95,0.5,2.4,0.8,1.83
24-11-2021,BRAZIL,Vitória,co,72,0.7,2.4,1.6,2.32
05-11-2021,BRAZIL,Vitória,co,66,0.7,3,1.1,3.66
22-01-2021,BRAZIL,Vitória,co,96,0.7,2,1.3,0.84
04-03-2021,BRAZIL,Vitória,co,96,0.5,2.1,1.1,1.67
17-06-2021,BRAZIL,Vitória,co,72,0.8,3.6,1.7,6.18
24-05-2021,BRAZIL,Vitória,temperature,192,20,30.5,24.4,45.5
05-08-2021,BRAZIL,Vitória,temperature,192,17,23,19.5,26.56
28-01-2021,BRAZIL,Vitória,temperature,187,23,33,26.2,80.6
01-02-2021,BRAZIL,Vitória,temperature,187,22.7,32,26.3,65.18
10-04-2021,BRAZIL,Vitória,temperature,187,20,27.6,24,65.76
08-06-2021,BRAZIL,Vitória,temperature,192,19,28,22,98.41
24-07-2021,BRAZIL,Vitória,temperature,192,16,26,19,93.25
17-04-2021,BRAZIL,Vitória,temperature,192,21,26,23,30.92
24-08-2021,BRAZIL,Vitória,temperature,192,20,28,23,61.08
21-04-2021,BRAZIL,Vitória,temperature,192,20,28,24,65.32
24-04-2021,BRAZIL,Vitória,temperature,192,21,28,24,48.57
19-06-2021,BRAZIL,Vitória,temperature,192,18,21,19,10.73
28-08-2021,BRAZIL,Vitória,temperature,192,18,27,23,73.28
01-12-2021,BRAZIL,Vitória,temperature,168,22.6,28,25,22.51
06-02-2021,BRAZIL,Vitória,temperature,187,22.7,31,26.1,47.36
07-04-2021,BRAZIL,Vitória,temperature,185,20,25,22,14.53
01-04-2021,BRAZIL,Vitória,temperature,192,21,27.2,24,48.14
06-04-2021,BRAZIL,Vitória,temperature,187,19,28,24,89.46
18-04-2021,BRAZIL,Vitória,temperature,192,21,31,25,105.95
28-05-2021,BRAZIL,Vitória,temperature,192,21,30,24.4,74.74
17-06-2021,BRAZIL,Vitória,temperature,192,18,25,21,65.9
31-08-2021,BRAZIL,Vitória,temperature,192,19,24,20,27.01
09-02-2021,BRAZIL,Vitória,temperature,162,21.1,23,21.8,1.88
01-03-2021,BRAZIL,Vitória,temperature,177,22,28,25.5,37.44
09-11-2021,BRAZIL,Vitória,temperature,164,22,27,24.4,21.79
08-09-2021,BRAZIL,Vitória,temperature,192,21,25,23,12.97
08-11-2021,BRAZIL,Vitória,temperature,168,21,27,23.4,19.84
13-02-2021,BRAZIL,Vitória,temperature,192,22.7,30,25.3,48.21
26-02-2021,BRAZIL,Vitória,temperature,179,23.8,30,26,43.06
14-03-2021,BRAZIL,Vitória,temperature,192,21,30,26,81.5
30-03-2021,BRAZIL,Vitória,temperature,189,24,32,27,36.66
26-04-2021,BRAZIL,Vitória,temperature,192,23,31,26,61.92
10-05-2021,BRAZIL,Vitória,temperature,192,17,25,20.8,38.05
03-01-2021,BRAZIL,Vitória,temperature,192,23,28,24,15.34
08-02-2021,BRAZIL,Vitória,temperature,157,20.5,22,21.1,2.49
18-05-2021,BRAZIL,Vitória,temperature,172,17,28,23.3,83.93
27-07-2021,BRAZIL,Vitória,temperature,192,17,28,23,108.9
22-05-2021,BRAZIL,Vitória,temperature,192,21,31,25,88.28
07-12-2021,BRAZIL,Vitória,temperature,91,22,26,23,15.52
08-04-2021,BRAZIL,Vitória,temperature,192,19,27,22,41.01
03-05-2021,BRAZIL,Vitória,temperature,192,20,26,21.9,48.05
15-04-2021,BRAZIL,Vitória,temperature,192,19,28,23,44.41
07-06-2021,BRAZIL,Vitória,temperature,187,19,28,22,96.15
16-08-2021,BRAZIL,Vitória,temperature,192,19,25,21,25.53
13-09-2021,BRAZIL,Vitória,temperature,192,21,30,24,73.05
30-09-2021,BRAZIL,Vitória,temperature,192,23,26,24,6.68
12-11-2021,BRAZIL,Vitória,temperature,168,18.3,21,19,4.02
18-01-2021,BRAZIL,Vitória,temperature,182,21,31,26.1,83.73
31-03-2021,BRAZIL,Vitória,temperature,187,21.6,32,23.3,80.8
22-11-2021,BRAZIL,Vitória,temperature,168,18.6,25,22.7,35.83
03-07-2021,BRAZIL,Vitória,temperature,192,16,24,20,94.59
21-09-2021,BRAZIL,Vitória,temperature,192,22,34,25,159.56
21-11-2021,BRAZIL,Vitória,temperature,168,18.8,23,21,14.1
15-02-2021,BRAZIL,Vitória,temperature,187,22.5,32,26,65.56
24-02-2021,BRAZIL,Vitória,temperature,191,23.5,32,26.1,58.62
21-03-2021,BRAZIL,Vitória,temperature,192,22,29,26,44.31
16-04-2021,BRAZIL,Vitória,temperature,192,18,27,23,100.52
19-05-2021,BRAZIL,Vitória,temperature,192,18.8,25.2,22.5,33.97
16-07-2021,BRAZIL,Vitória,temperature,192,17,30,23,151.34
28-10-2021,BRAZIL,Vitória,temperature,24,23,28,25,36.07
20-02-2021,BRAZIL,Vitória,temperature,182,23.7,29,25,26.1
18-03-2021,BRAZIL,Vitória,temperature,192,22,30,25,60.58
09-01-2021,BRAZIL,Vitória,temperature,182,25,32,26.1,40.25
11-02-2021,BRAZIL,Vitória,temperature,192,22.7,30,25.6,45.6
20-04-2021,BRAZIL,Vitória,temperature,192,22,27,24,28.2
09-06-2021,BRAZIL,Vitória,temperature,192,20,26,22.2,49.34
23-07-2021,BRAZIL,Vitória,temperature,192,16,24,18,87.05
27-08-2021,BRAZIL,Vitória,temperature,192,21,29,24,60.62
28-12-2020,BRAZIL,Vitória,temperature,192,21,29,25.8,50.1
30-12-2020,BRAZIL,Vitória,temperature,192,22,30,26,72.6
01-01-2021,BRAZIL,Vitória,temperature,192,22.2,31,26,65.6
18-06-2021,BRAZIL,Vitória,temperature,192,18,23,20,19.2
24-09-2021,BRAZIL,Vitória,temperature,192,17,24,21,51.66
05-11-2021,BRAZIL,Vitória,temperature,144,22,25,23,8.64
23-02-2021,BRAZIL,Vitória,temperature,192,23,28,25,21.29
21-05-2021,BRAZIL,Vitória,temperature,182,18,29,24.3,124.79
02-11-2021,BRAZIL,Vitória,temperature,168,21,31,24,69.89
08-01-2021,BRAZIL,Vitória,temperature,192,24.4,32,26.6,49.53
25-01-2021,BRAZIL,Vitória,temperature,187,21,31,26,100.33
30-11-2021,BRAZIL,Vitória,temperature,168,24.7,31,27,29.9
05-12-2021,BRAZIL,Vitória,temperature,168,21,29,25.3,57.85
20-01-2021,BRAZIL,Vitória,temperature,192,21,32,26,101.21
16-11-2021,BRAZIL,Vitória,temperature,168,19,24,21,16.09
27-03-2021,BRAZIL,Vitória,temperature,192,22,31,26,86.25
29-06-2021,BRAZIL,Vitória,temperature,192,16,28,20,159.93
10-09-2021,BRAZIL,Vitória,temperature,192,24,28,24,20.92
06-01-2021,BRAZIL,Vitória,temperature,187,24,32,26.1,54.82
23-03-2021,BRAZIL,Vitória,temperature,172,23,31,26,55.61
23-05-2021,BRAZIL,Vitória,temperature,187,21.8,30,25,75.95
02-08-2021,BRAZIL,Vitória,temperature,192,15,22,17,70.93
02-04-2021,BRAZIL,Vitória,temperature,189,21,28,26,52.65
27-02-2021,BRAZIL,Vitória,temperature,168,23,29,25,49.44
05-03-2021,BRAZIL,Vitória,temperature,192,22,33,26.1,83.29
21-02-2021,BRAZIL,Vitória,temperature,187,23.8,31,26,58.32
17-03-2021,BRAZIL,Vitória,temperature,187,21,31,26,75.97
13-07-2021,BRAZIL,Vitória,temperature,36,20,25,22,32.25
14-07-2021,BRAZIL,Vitória,temperature,96,18,27,22,98.93
01-11-2021,BRAZIL,Vitória,temperature,168,21,24,23,14.25
27-11-2021,BRAZIL,Vitória,temperature,168,23,25,24,4.45
10-01-2021,BRAZIL,Vitória,temperature,187,25,31,26.6,37.99
17-01-2021,BRAZIL,Vitória,temperature,182,22,31,26,80.08
29-05-2021,BRAZIL,Vitória,temperature,187,22.7,31,26,61.04
25-11-2021,BRAZIL,Vitória,temperature,168,19,28,23.8,68.71
31-07-2021,BRAZIL,Vitória,temperature,192,16,24,17,51.03
19-08-2021,BRAZIL,Vitória,temperature,192,18,26,21,76.44
03-09-2021,BRAZIL,Vitória,temperature,120,18,27,22,82.34
18-11-2021,BRAZIL,Vitória,temperature,159,22,30,26,61.52
13-03-2021,BRAZIL,Vitória,temperature,192,23,31,25.8,53.58
07-07-2021,BRAZIL,Vitória,temperature,192,16,24,19,69.74
30-04-2021,BRAZIL,Vitória,temperature,192,21,27,23,19.95
01-05-2021,BRAZIL,Vitória,temperature,187,20,27,22,38.95
02-05-2021,BRAZIL,Vitória,temperature,192,20,25,21,21.24
04-06-2021,BRAZIL,Vitória,temperature,187,18,26.6,23.6,62.33
25-06-2021,BRAZIL,Vitória,temperature,192,15,27,20,187.85
22-07-2021,BRAZIL,Vitória,temperature,192,17,24,20,65.18
24-01-2021,BRAZIL,Vitória,temperature,147,21,30,23.1,51.57
10-02-2021,BRAZIL,Vitória,temperature,182,19.8,30,25.2,89.59
04-12-2021,BRAZIL,Vitória,temperature,148,20.8,27,24.3,39.26
19-09-2021,BRAZIL,Vitória,temperature,192,22,29,24,42.44
23-09-2021,BRAZIL,Vitória,temperature,192,19,24,20,30.56
20-11-2021,BRAZIL,Vitória,temperature,148,21.3,25,23.3,13.92
04-03-2021,BRAZIL,Vitória,temperature,192,22,32,26.1,90.33
16-05-2021,BRAZIL,Vitória,temperature,187,18,26,22.2,59.42
31-01-2021,BRAZIL,Vitória,temperature,182,23,32,26,61.18
06-12-2021,BRAZIL,Vitória,temperature,168,21.6,29,24,41.13
29-08-2021,BRAZIL,Vitória,temperature,192,19,25,22,43.12
04-11-2021,BRAZIL,Vitória,temperature,168,22,27,24,21.36
02-02-2021,BRAZIL,Vitória,temperature,192,22,31,26.1,67.19
14-09-2021,BRAZIL,Vitória,temperature,192,23,32,25,64.76
04-09-2021,BRAZIL,Vitória,temperature,146,20,31,24,86.84
25-09-2021,BRAZIL,Vitória,temperature,192,16,27,22,102.46
27-09-2021,BRAZIL,Vitória,temperature,192,22,29,24,46
28-11-2021,BRAZIL,Vitória,temperature,165,21,32,25,90.06
22-03-2021,BRAZIL,Vitória,temperature,184,22,31,26.1,79.76
15-08-2021,BRAZIL,Vitória,temperature,192,19,24,22,17.31
26-07-2021,BRAZIL,Vitória,temperature,192,15,26,22,177.8
15-03-2021,BRAZIL,Vitória,temperature,191,22,31,25,57.12
27-04-2021,BRAZIL,Vitória,temperature,192,23,28,25,28.2
24-03-2021,BRAZIL,Vitória,temperature,167,22,31,26,72.49
25-03-2021,BRAZIL,Vitória,temperature,192,22.9,29.6,26,55.73
26-03-2021,BRAZIL,Vitória,temperature,192,22,31,25.7,83.63
13-04-2021,BRAZIL,Vitória,temperature,192,19,29,25,100.64
20-08-2021,BRAZIL,Vitória,temperature,192,17,26,22,99.25
05-09-2021,BRAZIL,Vitória,temperature,192,21,32,25,100.52
15-01-2021,BRAZIL,Vitória,temperature,192,23,30,25.5,43.3
22-02-2021,BRAZIL,Vitória,temperature,191,24,32,26,53.77
14-11-2021,BRAZIL,Vitória,temperature,168,17.5,24,21.1,47.66
02-10-2021,BRAZIL,Vitória,temperature,192,23,33,26,75.32
27-10-2021,BRAZIL,Vitória,temperature,24,22,29,25,54.49
10-07-2021,BRAZIL,Vitória,temperature,192,18,26,21,58.48
03-10-2021,BRAZIL,Vitória,temperature,38,25,25,25,0
16-01-2021,BRAZIL,Vitória,temperature,187,22,30,25,63.42
27-06-2021,BRAZIL,Vitória,temperature,192,18,25,20,63.66
28-02-2021,BRAZIL,Vitória,temperature,168,22,28,24,39.26
29-04-2021,BRAZIL,Vitória,temperature,192,21,27,23,31.8
15-06-2021,BRAZIL,Vitória,temperature,192,17,24,19,64.76
18-08-2021,BRAZIL,Vitória,temperature,192,20,26,22,34.75
31-10-2021,BRAZIL,Vitória,temperature,168,21,25,22,13.4
11-01-2021,BRAZIL,Vitória,temperature,192,23.8,31,26.2,44.47
16-02-2021,BRAZIL,Vitória,temperature,182,22.2,32,25,83
01-07-2021,BRAZIL,Vitória,temperature,192,16,22,19,33.35
20-09-2021,BRAZIL,Vitória,temperature,192,22,28,23,32.88
29-03-2021,BRAZIL,Vitória,temperature,182,22,33,26.6,91.12
09-05-2021,BRAZIL,Vitória,temperature,187,19.4,26,21.1,28.13
14-04-2021,BRAZIL,Vitória,temperature,189,22.7,28,24,18.95
27-05-2021,BRAZIL,Vitória,temperature,192,22,30,24,42.93
05-07-2021,BRAZIL,Vitória,temperature,192,14,24,21,130.66
03-08-2021,BRAZIL,Vitória,temperature,192,13,24,21,158.26
23-08-2021,BRAZIL,Vitória,temperature,192,18,28,23,79.89
29-11-2021,BRAZIL,Vitória,temperature,168,21,31,26,77.95
26-01-2021,BRAZIL,Vitória,temperature,187,21,31,26.4,77.84
07-02-2021,BRAZIL,Vitória,temperature,192,20.5,24,21.4,6.75
07-11-2021,BRAZIL,Vitória,temperature,168,21,26,23.2,19.57
31-12-2020,BRAZIL,Vitória,temperature,192,23.5,31,26,50.47
24-06-2021,BRAZIL,Vitória,temperature,192,16,23,19,35.77
30-06-2021,BRAZIL,Vitória,temperature,192,18,24,19,40.77
06-07-2021,BRAZIL,Vitória,temperature,192,18,22,20,17.59
21-07-2021,BRAZIL,Vitória,temperature,192,14,24,19,116.65
07-08-2021,BRAZIL,Vitória,temperature,192,16,22,18,34.96
02-12-2021,BRAZIL,Vitória,temperature,168,23,28,25,17.17
03-04-2021,BRAZIL,Vitória,temperature,192,21,28,25.5,52.2
25-05-2021,BRAZIL,Vitória,temperature,177,22,25,23,5.7
19-03-2021,BRAZIL,Vitória,temperature,192,22,30,26,67.7
23-04-2021,BRAZIL,Vitória,temperature,192,19,27,24,63.39
28-04-2021,BRAZIL,Vitória,temperature,182,22,27,23.8,22.52
06-05-2021,BRAZIL,Vitória,temperature,192,19,31,24.4,101.1
30-10-2021,BRAZIL,Vitória,temperature,30,22,25,22,7.82
23-01-2021,BRAZIL,Vitória,temperature,187,22,29,25,49.45
25-02-2021,BRAZIL,Vitória,temperature,192,24.4,32,26,27.02
11-05-2021,BRAZIL,Vitória,temperature,167,16,27,20,121.36
01-06-2021,BRAZIL,Vitória,temperature,182,20,26.6,23.3,31.06
29-07-2021,BRAZIL,Vitória,temperature,192,18,21,20,6.42
12-08-2021,BRAZIL,Vitória,temperature,192,19,25,22,37.91
11-11-2021,BRAZIL,Vitória,temperature,168,18.8,22,20.5,7.03
26-11-2021,BRAZIL,Vitória,temperature,168,20,29,24.2,73.21
17-02-2021,BRAZIL,Vitória,temperature,187,22.7,30,25,40.83
25-04-2021,BRAZIL,Vitória,temperature,192,22,30,26,67.78
17-05-2021,BRAZIL,Vitória,temperature,182,18,27,22,67.52
30-08-2021,BRAZIL,Vitória,temperature,192,19,25,21,31.51
10-11-2021,BRAZIL,Vitória,temperature,168,21,26,22.8,23.19
24-11-2021,BRAZIL,Vitória,temperature,168,20,27,24,41.05
21-01-2021,BRAZIL,Vitória,temperature,192,21,31,26,80.73
03-03-2021,BRAZIL,Vitória,temperature,160,22,30,25,54.1
12-04-2021,BRAZIL,Vitória,temperature,192,19,33,25,190.14
26-06-2021,BRAZIL,Vitória,temperature,192,16,25,20,91.03
02-07-2021,BRAZIL,Vitória,temperature,192,13,24,17,127.26
25-07-2021,BRAZIL,Vitória,temperature,192,16,25,20,109.74
28-07-2021,BRAZIL,Vitória,temperature,141,21,29,22,59.35
03-02-2021,BRAZIL,Vitória,temperature,192,23,32,26.1,61.34
02-03-2021,BRAZIL,Vitória,temperature,192,22,30,25.8,60.43
09-07-2021,BRAZIL,Vitória,temperature,192,15,25,21,122.3
06-11-2021,BRAZIL,Vitória,temperature,168,20,26,23.4,26.03
13-11-2021,BRAZIL,Vitória,temperature,168,17.7,22,19,10.34
03-12-2021,BRAZIL,Vitória,temperature,140,21.2,27,23.4,32.57
16-03-2021,BRAZIL,Vitória,temperature,186,22.2,31,26,63.78
02-06-2021,BRAZIL,Vitória,temperature,182,21,27,23,34.62
08-05-2021,BRAZIL,Vitória,temperature,192,20,22.2,21.1,4.36
16-06-2021,BRAZIL,Vitória,temperature,192,15,25,19,122.57
17-08-2021,BRAZIL,Vitória,temperature,192,20,27,23,46.84
09-09-2021,BRAZIL,Vitória,temperature,192,22,31,24,78.31
19-11-2021,BRAZIL,Vitória,temperature,168,23.8,32,25.5,47.31
09-03-2021,BRAZIL,Vitória,temperature,179,22,28,23,32.5
04-05-2021,BRAZIL,Vitória,temperature,187,19,27,23.3,58.58
11-03-2021,BRAZIL,Vitória,temperature,192,21.6,29,24,60.94
15-05-2021,BRAZIL,Vitória,temperature,187,18,26,21.9,61.78
26-05-2021,BRAZIL,Vitória,temperature,187,21,27,23,33.39
05-06-2021,BRAZIL,Vitória,temperature,187,20,27,21.8,29.06
12-06-2021,BRAZIL,Vitória,temperature,192,19,23,21,5.24
26-08-2021,BRAZIL,Vitória,temperature,192,22,28,23,46.84
29-12-2020,BRAZIL,Vitória,temperature,192,22.7,30,25,58.07
04-01-2021,BRAZIL,Vitória,temperature,192,24,28,25,17.54
11-04-2021,BRAZIL,Vitória,temperature,190,18.8,29,23,135.67
20-07-2021,BRAZIL,Vitória,temperature,192,16,22,20,22.83
10-08-2021,BRAZIL,Vitória,temperature,192,18,26,22,66.16
18-09-2021,BRAZIL,Vitória,temperature,192,19,29,24,92.41
23-11-2021,BRAZIL,Vitória,temperature,168,20,29,24,77.89
05-01-2021,BRAZIL,Vitória,temperature,187,24,31,26.4,40.06
20-03-2021,BRAZIL,Vitória,temperature,192,22,29,26,52.97
14-05-2021,BRAZIL,Vitória,temperature,182,19,25,22,18.45
02-09-2021,BRAZIL,Vitória,temperature,120,18,25,21,38.34
15-11-2021,BRAZIL,Vitória,temperature,168,16,25,23,103.35
04-02-2021,BRAZIL,Vitória,temperature,192,23.3,32,26.1,65.17
12-05-2021,BRAZIL,Vitória,temperature,192,15,30,23,190.1
19-04-2021,BRAZIL,Vitória,temperature,192,23,27,24,13.8
11-08-2021,BRAZIL,Vitória,temperature,192,19,28,22,79.58
06-09-2021,BRAZIL,Vitória,temperature,192,23,30,24,39.93
23-06-2021,BRAZIL,Vitória,temperature,192,20,26,21,43.49
28-06-2021,BRAZIL,Vitória,temperature,192,16,26,21,104.56
10-06-2021,BRAZIL,Vitória,temperature,192,19,24,21.9,10.88
04-07-2021,BRAZIL,Vitória,temperature,192,17,25,20,70.77
18-07-2021,BRAZIL,Vitória,temperature,192,18,29,23,140.72
19-07-2021,BRAZIL,Vitória,temperature,192,19,25,20,50.19
25-08-2021,BRAZIL,Vitória,temperature,192,18,28,23,66.02
15-09-2021,BRAZIL,Vitória,temperature,192,23,31,24,56.95
29-01-2021,BRAZIL,Vitória,temperature,192,23.8,33,26.9,62.5
18-02-2021,BRAZIL,Vitória,temperature,192,23,29,25.2,23.21
11-07-2021,BRAZIL,Vitória,temperature,192,15,26,19,150.72
01-08-2021,BRAZIL,Vitória,temperature,192,15,22,19,48.43
17-09-2021,BRAZIL,Vitória,temperature,168,22,26,24,20.12
01-10-2021,BRAZIL,Vitória,temperature,192,21,28,24,42.29
31-05-2021,BRAZIL,Vitória,temperature,192,21,30,24.4,44.72
21-06-2021,BRAZIL,Vitória,temperature,192,19,25,23,31.4
09-04-2021,BRAZIL,Vitória,temperature,187,20,28,23.8,65.1
06-06-2021,BRAZIL,Vitória,temperature,192,20.5,27,22.7,49.34
15-07-2021,BRAZIL,Vitória,temperature,132,18,29,22,84.5
12-01-2021,BRAZIL,Vitória,temperature,192,23.3,30,26.1,38.78
19-01-2021,BRAZIL,Vitória,temperature,192,23.8,32,26,68.25
14-06-2021,BRAZIL,Vitória,temperature,173,17,24,21,33.41
22-06-2021,BRAZIL,Vitória,temperature,192,21,24,22,11.45
21-08-2021,BRAZIL,Vitória,temperature,192,19,28,22,95.06
16-09-2021,BRAZIL,Vitória,temperature,192,22,27,24,20.51
05-04-2021,BRAZIL,Vitória,temperature,192,21,27,24,33.7
13-06-2021,BRAZIL,Vitória,temperature,192,17,25,21,55.69
03-06-2021,BRAZIL,Vitória,temperature,187,19,30,23.6,99.71
17-07-2021,BRAZIL,Vitória,temperature,192,18,29,23,105.27
17-11-2021,BRAZIL,Vitória,temperature,168,19.4,26,23.8,55
05-02-2021,BRAZIL,Vitória,temperature,177,25,33,27.2,34.82
22-04-2021,BRAZIL,Vitória,temperature,192,20,27,24,48.43
08-08-2021,BRAZIL,Vitória,temperature,192,17,23,18,49.98
09-08-2021,BRAZIL,Vitória,temperature,192,16,26,21,104.69
13-01-2021,BRAZIL,Vitória,temperature,192,23,30,26,45.63
06-08-2021,BRAZIL,Vitória,temperature,192,16,24,19,75.11
08-07-2021,BRAZIL,Vitória,temperature,192,14,24,18,125.22
12-07-2021,BRAZIL,Vitória,temperature,120,16,27,18,166.27
14-02-2021,BRAZIL,Vitória,temperature,192,22.7,31,26,60.94
29-09-2021,BRAZIL,Vitória,temperature,192,21,32,24,95.04
07-01-2021,BRAZIL,Vitória,temperature,184,23.5,32,26,52.63
14-01-2021,BRAZIL,Vitória,temperature,192,22.4,30,26,52.41
04-04-2021,BRAZIL,Vitória,temperature,192,21,28,25,50.87
04-08-2021,BRAZIL,Vitória,temperature,192,18,25,21,34.03
22-08-2021,BRAZIL,Vitória,temperature,192,18,28,23,83.61
07-09-2021,BRAZIL,Vitória,temperature,192,22,26,23,9.21
12-02-2021,BRAZIL,Vitória,temperature,187,22.5,30,25.9,49.11
07-03-2021,BRAZIL,Vitória,temperature,192,22,28,25,30.87
14-08-2021,BRAZIL,Vitória,temperature,132,20,28,23,45.93
11-09-2021,BRAZIL,Vitória,temperature,192,23,32,24,86.49
28-09-2021,BRAZIL,Vitória,temperature,192,22,28,24,26.79
30-01-2021,BRAZIL,Vitória,temperature,187,23,32,26.1,60.92
08-03-2021,BRAZIL,Vitória,temperature,189,22,27,23,34.89
28-03-2021,BRAZIL,Vitória,temperature,184,22,32.2,25.2,107.93
11-06-2021,BRAZIL,Vitória,temperature,192,20,28,24,68.77
12-09-2021,BRAZIL,Vitória,temperature,192,23,29,25,47.12
02-01-2021,BRAZIL,Vitória,temperature,192,22,31,26,64
06-03-2021,BRAZIL,Vitória,temperature,192,23.8,32,26.1,71.63
13-08-2021,BRAZIL,Vitória,temperature,160,19,27,22,67.48
22-01-2021,BRAZIL,Vitória,temperature,187,22,31,26,58.53
20-06-2021,BRAZIL,Vitória,temperature,192,18,28,23,110.14
26-10-2021,BRAZIL,Vitória,temperature,24,22,26,24,19.4
12-03-2021,BRAZIL,Vitória,temperature,192,24,31,26,52.5
26-09-2021,BRAZIL,Vitória,temperature,192,19,27,23,59.46
29-10-2021,BRAZIL,Vitória,temperature,24,22,27,24,30.65
10-03-2021,BRAZIL,Vitória,temperature,192,21.6,32,24,125.82
22-09-2021,BRAZIL,Vitória,temperature,192,20,24,22,12.34
03-11-2021,BRAZIL,Vitória,temperature,168,22,28,25,29.34
27-01-2021,BRAZIL,Vitória,temperature,179,22,31,26,72.12
30-05-2021,BRAZIL,Vitória,temperature,187,22.7,31,25,66.9
07-05-2021,BRAZIL,Vitória,temperature,187,21,32,25,82.56
13-05-2021,BRAZIL,Vitória,temperature,192,17,26,22.2,39.62
20-05-2021,BRAZIL,Vitória,temperature,192,18,31,23.3,139.81
30-07-2021,BRAZIL,Vitória,temperature,192,17,20,19,15.76
01-09-2021,BRAZIL,Vitória,temperature,183,19,21,20,2.13
19-02-2021,BRAZIL,Vitória,temperature,192,23.8,28,25.2,8.16
05-05-2021,BRAZIL,Vitória,temperature,192,19,29,23.6,72.57
21-04-2021,BRAZIL,Vitória,humidity,192,48,100,78,2669.46
25-06-2021,BRAZIL,Vitória,humidity,192,47,100,82,2602.57
07-12-2021,BRAZIL,Vitória,humidity,91,73,100,93,509.92
28-12-2020,BRAZIL,Vitória,humidity,192,62,94,80.5,786.92
21-07-2021,BRAZIL,Vitória,humidity,192,57,100,77,1666.58
